WBAN_ID,STATION_NAME,STATE_PROVINCE,COUNTRY
54758,NEWPORT,VT,US
54759,STRATFORD,CT,US
54760,FARMINGDALE (BELMAR),NJ,MOUNMOUTH CNTY AP
54761,CAPE NEDDICK (YORK BEACH),ME,US
54762,GRAY,ME,US
54763,WEST LEYDEN,NY,US
54764,MOSHANNON ST FOREST,PA,US
54765,BOSTON/TAUNTON,MA,US
54766,ALBANY/EAST BERNE,NY,US
54767,WILLIMANTIC,CT,US
54768,NORTH ADAMS,MA,US
54769,PLYMOUTH,MA,US
54770,JAFFREY,NH,US
54771,MORRISVILLE,VT,US
54772,FRYEBURG,ME,US
54773,FULTON,NY,US
54774,BURLINGTON,VT,US
54775,ALBANY,NY,US
54776,MONTAGUE,NY,US
54777,TAUNTON,MA,US
54778,PENN YAN,NY,US
54779,ANDOVER,NJ,US
54780,MONTAUK,NY,US
54781,BENNINGTON,VT,US
54782,POTTSTOWN,PA,US
54783,ROCK SPRINGS ,PA,US
54784,THREE RIVERS A,QUEBEC,CANADA
54785,SOMERVILLE,NJ,US
54786,DOYLESTOWN,PA,US
54787,FARMINGDALE,NY,US
54788,MERIDEN,CT,US
54789,MT POCONO,PA,US
54790,SHIRLEY,NY,US
54791,ROCHESTER,NH,US
54792,CLEARFIELD,PA,US
54793,SUSSEX,NJ,US
54794,DURHAM 2N,NH,US
54795,DURHAM 2SSW,NH,US
54796,KINGSTON 1 NW,RI,US
54797,KINGSON 1W,RI,US
54798,BOSTON LIGHTSHIP,MA,US
54799,BOSTON LIGHT STATION,MA,US
54801,ERIEAU,ONTARIO,CANADA
54802,PUKASKWA,ONTARIO,CANADA
54803,COLLINGWOOD,ONTARIO,CANADA
54804,WESTERN ISLAND,ONTARIO,CANADA
54805,DELHI CS,ONTARIO,CANADA
54806,MOUNT FOREST,ONTARIO,CANADA
54807,KOKOMO,IN,US
54808,CHAMPAIGN 9 SW,IL,US
54809,WARSAW,IN,US
54810,CHATHAM 1 SE,MI,US
54811,SHABBONA 5 NNE,IL,US
54812,ASHTABULA LIGHTHOUSE,OH,US
54813,MUNISING,MI,US
54814,CALUMET,IL,US
54815,CHICAGO,IL,US
54816,ALMA,MI,US
54817,BAD AXE,MI,US
54818,FRANKFORT,MI,US
54819,DETROIT/GROSSE ILE,MI,US
54820,MACKINAC ISLAND,MI,US
54821,MARSHALL,MI,US
54822,MASON ,MI,US
54823,MONROE,MI,US
54824,OWOSSO,MI,US
54825,ROGERS CITY,MI,US
54826,SOUTH HAVEN,MI,US
54827,STURGIS ,MI,US
54828,CARO,MI,US
54829,TROY/OAKLAND,MI,US
54830,MANITOU ISLAND,MI,US
54831,CENTRAL ILLINOIS ,IL,US
54832,CLINTONVILLE ,WI,US
54833,BARABOO WISCONSIN DELLS,WI,US
54834,WATERTOWN,WI,US
54836,STERLING/ROCKFALLS,,
54837,WILMETTE HARBOR,IL,US
54838,EAGLE RIVER,WI,US
54839,MUSKEGON COAST GUARD,MI,US
54840,MARQUETTE COAST GUARD,MI,US
54841,SAULT STE MARIE APT,MI,US
54842,LOGANSPORT,IN,US
54843,MICHIGAN CITY,IN,US
54844,DRUMMOND ISLAND,MI,US
54845,WALNUT CREEK,PA,US
54846,STURGEON BAY,WI,US
54847,TWO RIVERS CG,WI,US
54848,ERIE,PA,US
54849,MILWAUKEE ,WI,US
54850,THREE RIVERS,MI,US
54851,COSHOCTON 8 NNE,OH,US
54852,WAUPACE MUNI AP,WI,US
54854,GAYLORD 9 SSW (USCRN),MI,US
54855,WHEELING SCOTT FIELD,OH,US
54901,BUFFALO,MN,US
54902,DES MOINES 17 E,IA,US
54903,NECEDAH 5 WNW,WI,US
54904,BENSON,MI,US
54905,COOK,MI,US
54906,ST JAMES MUNI AP,MN,US
54907,IOWA COUNTY AP/MINERAL POINT,WI,US
54908,SUPERIOR,WI,US
54909,RICE LAKE REGIONAL,WI,US
54910,STAPLES ,MN,US
54911,MEDFORD,WI,US
54912,OSCEOLA,WI,US
54913,PHILLIPS,WI,US
54914,PRINCETON,MN,US
54915,PINE RIVER,MN,US
54916,WASECA,MN,US
54917,APPLETON,MN,US
54918,SIOUX FALLS,SD,US
54919,OSKALOOSA,IA,US
54920,CHEROKEE,IA,US
54921,ALBION,NE,US
54922,WAHPETON,ND,US
54923,CANBY MYERS FLD AP,MN,US
54924,SLAYTON,MN,US
54925,WAYNE,NE,US
54926,LUVERNE,MN,US
54927,PAYNESVILLE,MN,US
54928,LADYSMITH,WI,US
54930,STANTON,MN,US
54931,TRACY,MN,US
54932,SANDSTONE 6W,MN,US
54933,ABERDEEN 35WNW,SD,US
54934,GRAND FORKS,ND,US
54935,ST PAUL,MN,US
54936,ST CLOUD,MN,US
54937,JAMESTOWN ,ND,US
54938,WATERTOWN,SD,US
54939,CENTERVILLE MUNICIPAL AIRPORT,IA,US
54940,FOREST CITY MUNICIPAL AIRPORT,IA,US
54941,IOWA FALLS MUNICIPAL AIRPORT,IA,US
54942,OSCEOLA MUNICIPAL AIRPORT,IA,US
54943,PERRY MUNICIPAL AIRPORT,IA,US
54953,TOMAHAWK,WI,US
55301,SOUTH GEORGIA ISLAND,,UNITED KINGDOM
55601,PALMER STATION,,ANTARCTICA/USA
55701,PUNTA ARENAS,,CHILE
56401,GLENNALLEN 64 N,AK,US
57201,HALLEY BAY,,ANTARCTICA/UK
57401,ELLSWORTH,,ANTARCTICA
57701,EIGHTS,,ANTARCTICA
57801,SIPLE STATION,,ANTARCTICA
60501,PENRHYN ISLAND,,NORTH COOK ISLANDS
60502,MALDEN ISLAND,,LINE ISLANDS
60601,JARVIS ISLAND,,LINE ISLANDS
60701,CANTON ISLAND,,PHOENIX ISLAND
60702,CANTON ISLAND,,PHOENIX ISLAND
60703,CANTON ISLAND,,PHOENIX ISLAND
61501,AITUTAKI,,COOK ISLANDS
61502,BORA BORA,,SOCIETY ISLAND
61503,BORA BORA,,SOCIETY ISLAND
61504,,,
61601,TA'U MANUA,, 
61701,MATA ATA,,WALLIS ISLAND
61702,TUTUILA,,SAMOA
61703,WALLIS ISLAND,,SAMOA
61704,TUTUILA,,SAMOA
61705,TAFUNA,,SAMOA
61706,PAGO PAGO,,AM SAMOA
61707,CAPE MATATULA OBSERVATORY,,AM SAMOA
61708,SWAINS ISLAND,,AM SAMOA
62001,EASTER ISLAND,,PACIFIC
62701,NAKUALAFA,TONGATABU ISLAND,TONGA ISLANDS
62702,TONGATABU,,TONGA ISLANDS
63801,CONCORD,NC,US
63802,WISE,VA,US
63803,LAWRENCEVILLE,GA,US
63804,HUNSTVILLE,AL,US
63805,MARION/WYTHEVILLE,VA,US
63806,MARTINSVILLE,VA,US
63807,MOUNT AIRY,NC,US
63808,OLIVE BRANCH,MS,US
63809,THOMASTON,GA,US
63810,PARIS,IL,US
63811,ANDREWS,NC,US
63812,SALISBURY,NC,US
63813,MARIETTA,GA,US
63814,SPARTANBURG,IL,US
63815,SOMERSET,KY,US
63816,STATESVILLE,NC,US
63817,TAYLORVILLE,IL,US
63818,STATESBORO,GA,US
63819,BOONE,NC,US
63820,UNION CITY,TN,US
63821,NORTH WILKESBORO,NC,US
63822,VIDALIA,GA,US
63823,JACKSONVILLE,FL,US
63824,ALBEMARLE,NC,US
63825,COLUMBUS,OH,US
63826,"BLACKVILLE 3 W, CLEMSON UNIV",SC,US
63827,RICHLANDS,VA,US
63828,NEWTON 8 W,GA,US
63829,NEWTON 11 SW,GA,US
63830,EVANSVILLE AP,IN,US
63831,NEWTON 5 ENE,MS,US
63832,BUCKHANNON,WV,US
63833,ALEXANDER CITY,AL,US
63834,ELBERTON,GA,US
63835,BLAKELY,GA,US
63836,THOMSON,GA,US
63837,HILTON HEAD,SC,US
63838,VERSAILLES 3 NNW,KY,US
63839,CULLMAN,AL,US
63840,CARMI,IL,US
63841,ROBINSON,IL,US
63842,DOUGLAS,GA,US
63843,SHELBY,NC,US
63844,FRANKLIN,NC,US
63845,EVANSVILLE,IN,US
63846,SYLVANIA,GA,US
63847,FORT PAYNE,AL,US
63848,CANTON,GA,US
63849,BOWLING GREEN 21 NNE,KY,US
63850,WATKINSVILLE 5 SSE,GA,US
63851,METROPOLIS,IL,US
63852,BAY ST LOUIS,MS,US
63853,MOUNT CARMEL,IL,US
63854,JACKSONVILLE,FL,US
63855,CROSSVILLE 7 NW,TN,US
63856,BRUNSWICK 23S,GA,US
63857,GADSEN 19N,AL,US
63858,SELMA 13VWNW,AL,US
63859,MORGANTON-LENOIR AP,NC,US
63860,DAYTON,OH,US
63861,TERRE HAUTE,IN,US
63862,VALLEY HEAD,AL,US
63863,BRUNSWICK,GA,US
63864,MARTIN'S INDUSTRY,SC,US
63865,ST JOHNS,FL,US
63866,GUNTERSVILLE,AL,US
63867,CULLMAN,AL,US
63868,COURTLAND ,AL,US
63869,FAIRHOPE 3 NE,AL,US
63870,FLORALA MUNI AP,AL,US
63871,BONIFAY,FL,US
63872,EUFAULA ,AL,US
63873,FORT RUCKER,AL,US
63874,GREENVILLE,AK,US
63875,MIDDLESBORO ,KY,US
63876,POINT PLEASANT,WV,US
63877,GREENSBORO,NC,US
63878,LITCHFIELD ,IL,US
63879,SUTTON,WV,US
63880,ALBERTVILLE,AL,US
63881,DUBLIN,GA,US
63882,MONTICELLO,KY,US
63883,REDSTONE ARSENAL,AL,US
63884,PINEVILLE,WV,US
63885,GULF SHORES,AL,US
63886,MILLEDGEVILLE,GA,US
63887,MIDDLETOWN,OH,US
63888,SPRINGFIELD,OH,US
63889,GREENVILLE,SC,US
63890,JACKSONVILLE,FL,US
63891,CLANTON,AL,US
63892,GAINESVILLE,AL,US
63893,GREENSBORO,AL,US
63894,MUSCLE SHOALS,AL,US
63895,RUSSELLVILLE,AL,US
63896,SCOTTSBORO,AL,US
63897,SELMA ,AL,US
63898,BEDFORD 5 WNW,AL,US
63899,BREWTON 0(ZERO)N,AL,US
63901,QUARTZ MOUNTAIN REG AP,OK,US
63902,MCALESTER,OK,US
63903,FORT POLK AAF,LA,US
64101,HEGYHATSAL,,HUNGARY
64102,TUZLA AB,,BOSNIA
64103,CAMP HARMON,,CROATIA
64104,ZUPANJA,,CROATIA
64105,DOBOJ,,BOSNIA
64106,MCGOVERN,,BOSNIA
64107,UGLTEVIK,,BOSNIA
64108,TASZAR AB,,HUNGARY
64109,KAPOSVAR,,HUNGARY
64110,SLAVONSKI BROD,,CROATIA
64111,CAMP COLT,,BOSNIA
64112,ZENICA,,BOSNIA
64113,BANJA LUKA,,BOSNIA
64114,GUARDIAN BASE,,BOSNIA
64115,COMANCHE BASE,,BOSNIA
64116,CAMP DOBOL,,BOSNIA
64117,CAMP DEMI,,BOSNIA
64701,PORTLAND LIGHTSHIP,ME,US
64702,PORTLAND HEAD LIGHT STATION,ME,US
64703,BUZZARDS BAY LIGHTSHIP,MA,US
64704,DELAWARE LIGHTSHIP,DE,US
64705,BUTLER,PA,US
64706,INDIANA,PA,US
64707,OXFORD,CT,US
64708,PROVINCETOWN,MA,US
64709,SANFORD,ME,US
64710,PAWTUCKET,RI,US
64711,CHUTE DES PASSES,QUEBEC,CANADA
64712,L'ASSOMPTION,QUEBEC,CANADA
64713,GRENADIER ISLAND,ONTARIO,CANADA
64714,LAGOON CITY,ONTARIO,CANADA
64715,ROQUEMAURE,QUEBEC,CANADA
64716,VARENNES,QUEBEC,CANADA
64717,DESCHAMBAULTS,QUEBEC,CANADA
64718,BEAUCEVILLE,QUEBEC,CANADA
64719,MONT-ORFORD,QUEBEC,CANADA
64720,SAINT HENRI,QUEBEC,CANADA
64721,ILE AUX GRUES,QUEBEC,CANADA
64722,CHARLEVOIX CS,QUEBEC,CANADA
64723,SAINT CLOTHILDE,QUEBEC,CANADA
64724,SAINT GEDEON,QUEBEC,CANADA
64725,MISTOOK,QUEBEC,CANADA
64726,L'ACADIE,QUEBEC,CANADA
64727,STE FOY CS,QUEBEC,CANADA
64728,LAUZON,QUEBEC,CANADA
64729,NICOLET,QUEBEC,CANADA
64730,BEAUSOLEIL ISLAND,ONTARIO,CANADA
64731,PARC DES LAURENTID,QUEBEC,CANADA
64732,MONTREAL-EST,QUEBEC,CANADA
64733,LENNOXVILLE,QUEBEC,CANADA
64734,PUINTE CLAVEAU,QUEBEC,CANADA
64735,BANCROFT,ONTARIO,CANADA
64736,LA POCATIERE,QUEBEC,CANADA
64737,MC TAVISH,QUEBEC,CANADA
64738,CAP TOURMENTE,QUEBEC,CANADA
64739,TROIS RIVIERES,QUEBEC,CANADA
64740,STE ANNE DE BELL 1,QUEBEC,CANADA
64741,VILLEROY RADAR SITE,QUEBEC,CANADA
64742,ILE CHARRON,QUEBEC,CANADA
64743,PORT WELLER,ONTARIO,CANADA
64744,ONATCHIWAY,QUEBEC,CANADA
64745,BEAUPORT CS,QUEBEC,CANADA
64746,HIGH FALLS,QUEBEC,CANADA
64747,SHAWINIGAN CS,QUEBEC,CANADA
64748,JONJUIRRE,QUEBEC,CANADA
64749,FRELIGHSBURG,QUEBEC,CANADA
64750,ST ANICET,QUEBEC,CANADA
64751,QUEBEC,QUEBEC,CANADA
64752,PHILADELPHIA,PA,US
64753,QUAKERTOWN,PA,US
64754,AMBROSE LIGHT STATION,NY,US
64755,BUZZARDS BAY LIGHT STATION,MA,US
64756,MILLBROOK 3 W,NY,US
64757,EGBERT,ONTARIO,CANADA
64758,ITHACA 13 E,NY,US
64759,PORTSMOUTH,NH,US
64760,BUFFALO,NY,US
64761,EAST HAMPTON,NY,US
64762,ST MARY'S,PA,US
64763,NORTH EAST,PA,US
64764,BARTLETT REEF,CT,US
64765,BRENTON REEF,RI,US
64766,CORNFIELD POINT,CT,US
64767,CROSS RIP,MA,US
64768,HANDKERCHIEF SHOALS,MA,US
64769,HENS AND CHICKENS,MA,US
64770,RAM ISLAND,CT,US
64771,VINEYARD SOUND,MA,US
64772,SCOTLAND,NJ,US
64773,PLYMOUTH,NH,US
64774,MARSHFIELD,MA,US
64775,ROME,NY,US
64776,PLATTSBURGH INT AP PLATTSBURG,NY,US
64777,TRENTON DEL RIVER,NJ,US
64778,GLENS FALLS,NY,US
67401,LITTLE ROCKFORD,,ANTARCTICA
67402,LITTLE ROCKFORD,,ANTARCTICA
67501,LITTLE ROCKFORD,,ANTARCTICA
67601,LITTLE AMERICA V,,ANTARCTICA
67602,ASSIGNED IN WRONG BLOCK,,
67603,ASSIGNED IN WRONG BLOCK,,
68201,BYRD,,ANTARCTICA
68601,BEARDMORE CAMP,,ANTARCTICA
68701,BROCTON STATION,,ANTARCTICA
70101,LEOPOLDVILLE,,BELGIAN CONGO
70102,POINT NOIRE,,GABON
70401,MALINDI,,KENYA
70501,MAHE ISLAND,,SEYCHELLES
70701,DIEGO GARCIA,,INDIAN OCEAN
71201,ELIZABETHVILLE,,BELGIAN CONGO
71901,COCOS ISLAND,,INDIAN OCEAN
73701,AMSTERDAM ISLAND,,INDIAN OCEAN/FRANCE
73801,USCOE LOCK & DAM NORTHPORT,AL,US
73802,HIGHLAND HOME ,AL,US
73803,TALLEDEGA MUNI AP,AL,US
73804,TUPELO,MS,US
73805,NORTHWEST FLORIDA BEACHES INTERNATIONAL AP,FL,US
73806,DOTHAN CITY OFFICE,AL,US
73807,LEESBURG,GA,US
73808,KNOXVILLE ISLAND AP,TN,US
74401,ST. JOSEPH,MO,US
74501,CROZET,,INDIAN OCEAN/FRANCE
76301,SYOWA STATION,,ANTARCTICA/JAPAN
77101,,,
77401,PLATEAU STATION,,ANTARCTICA
79762,SPRINGFIELD,MO,US
80301,NOEMFOOR ISLAND,,NETHERLANDS EAST INDIES
80302,WAKDE ISLAND,,NETHERLANDS EAST INDIES
80303,OWI ISLAND,,NETHERLANDS EAST INDIES
80304,BIAK ISLAND,,NETHERLANDS EAST INDIES
80305,CAPE SANSAPOR,,NETHERLANDS EAST INDIES
80306,BIAK ISLAND,,NETHERLANDS EAST INDIES
80307,,,
80308,MIDDLEBURG ISLAND,,NETHERLAND EAST INDIES
80309,BIAK ISLAND,,BISMARCK ARCHIPELAGO
80310,MIOS WOENDI,,PAIDAIDOS ISLANDS
80311,FLEET AIR WING 17,,
80401,,,
80402,DOBODURA BUNA ISLAND,,EAST INDIES
80403,CAPE WARD HUNT,,NEW GUINEA
80404,SALAMAUA,,NEW GUINEA
80405,NADZAB,,NEW GUINEA
80406,MERAUKE,,NEW GUINEA
80407,GAROKA,,NEW GUINEA
80408,GUSAP,,NEW GUINEA
80409,PORT MORESBY,,NEW GUINEA
80410,FAITA,,NEW GUINEA
80411,LAE,,NEW GUINEA
80412,FINSCHHAFEN,,NEW GUINEA
80413,SAIDOR,,NEW GUINEA
80414,DUMPU,,NEW GUINEA
80415,CAPE GLOUCESTER,,NEW BRITAIN
80416,WAU,,NEW GUINEA
80417,YULE ISLAND,,EAST INDIES
80418,,,
80419,TSILLI TSILLI,,NEW GUINEA
80420,,,
80421,HOLLANDIA,,NEW GUINEA
80422,AITAPE,,NEW GUINEA
80423,TANAHMERAH,NEW GUINEA,NETHERLAND EAST INDIES
80424,LOS NEGROS,,ADMIRALTY ISLAND
80425,PORT MORESBY,,NEW GUINEA
80426,ARAWE,,NEW BRITAIN
80427,MADANG ,NEW GUINEA,NETHERLAND EAST INDIES
80428,,,
80429,EMIRAU ISLAND,,ST MATTHAIS ISLAND
80430,EMIRAU ISLAND,,ST MATTHAIS ISLAND
80431,MANUS ISLAND,,NEW GUINEA
80432,LOS NEGROS,,ADMIRALTY ISLAND
80433,MOROBE,,NEW GUINEA
80434,WEWAK,,NEW GUINEA
80435,PORT MORESBY ,PAPUA,NEW GUINEA
80436,GAROVE ISLAND,,VITU ISLANDS
80437,DARU ISLAND,PAPUA,NEW GUINEA
80438,CAPE GLOUCESTER,,NEW BRITIAN
80501,GOODENOUGH ISLAND,,NEW GUINEA
80502,GUASOPA ,WOODLARK ISLAND ,EAST INDIES
80503,KIRIWINA ISLAND,,TOBRIAND ISLAND
80504,MUNDA,NEW GEORGIA ISLAND,SOLOMON ISLAND
80505,TOROKINA FIELD,,BOURGAINVILLE ISLAND
80506,NISSAN ISLAND,,GREEN ISLAND
80507,STIRLING ISLAND,,TREASURY ISLANDS
80508,TALASEA,,NEW BRITAIN ISLAND
80509,BOUGAINVILLE ISLAND,,SOLOMON ISLAND
80510,BANIKA ISLAND,,RUSSELL ISLAND
80511,BOUGAINVILLE ISLAND,,SOLOMON ISLAND
80512,MUNDA,,NEW GUINEA
80513,SEGI,,NEW GEORGIA
80514,VELLA LAVELLA,,
80515,RUSSELL ISLAND,,SOLOMON ISLAND
80516,KAVIENG,,NEW IRELAND
80517,BUKA ISLAND,,SOLOMON ISLAND
80518,LOSUIA ,PAPUA,NEW GUINEA
80601,GUADALCANAL,,SOLOMON ISLAND
80602,GUADALCANAL,,SOLOMON ISLAND
80603,,,
80604,GUADALCANAL,,SOLOMON ISLAND
80605,NAURU ISLAND,,
80606,OCEAN ISLAND,,GILBERT ISLAND
80701,NAMUMEA ISLAND,,ELLICE ISLANDS
80702,FUNAFUTI ISLAND,,ELLICE ISLANDS
80703,,,
80704,NUKUFETAU ATOLL,,MOTOLALO ISLAND
80705,FUNAFUTI ATOLL,,ELLICE ISLANDS
80706,NONOUTI ATOLL,,GILBERT ISLAND
80707,ARORAE,,GILBERT ISLAND
81301,FENTON FIELD,,AUSTRALIA
81302,DARWIN,,AUSTRALIA
81303,,,
81304,BATCHELOR FIELD,,AUSTRALIA
81305,,,
81306,KATHERINE,,AUSTRALIA
81307,RANTYIRRITY POINT,,AUSTRALIA
81401,CAIRNS,,AUSTRALIA
81402,CAPE RODNEY,,NEW GUINEA
81403,COOKTOWN,,AUSTRALIA
81404,HORN ISLAND,,AUSTRALIA
81405,IRON RANGE,,AUSTRALIA
81406,MAREEBA,,AUSTRALIA
81407,REID RIVER,,AUSTRALIA
81408,TOWNSVILLE,,AUSTRALIA
81409,WOODSTOCK,,AUSTRALIA
81410,JACKY JACKY,,AUSTRALIA
81411,NORMANTON,,AUSTRALIA
81412,PRINCESS CHARLOTTE BAY,,AUSTRALIA
81501,FALL RIVER,,NEW GUINEA
81502,NAVAL AIR FACILITY,,
81601,ESPIRITU ,SANTO ISLAND,NEW HEBRIDES ISLANDS
81602,,,
81603,EFATE ISLAND,,NEW HEBRIDES ISLANDS
81604,EFATE  ,,NEW HEBRIDES ISLANDS
81605,EFATE,,NEW HEBRIDES ISLANDS
81606,ESPIRITU ,SANTOS,NEW HEBRIDES ISLANDS
81607,QUOIN HILL,EFATE,NEW HEBRIDES ISLANDS
81608,VILA,,NEW HEBRIDES ISLANDS
81609,ESPIRITU ,SANTOS,NEW HEBRIDES ISLANDS
81701,NAIVAKA VANUA,LEVU ISLAND,FIJI ISLANDS
81702,NANDI ISLAND,,FIJI ISLANDS
81703,YASAWA ISLAND,RARA ISLAND,FIJI ISLANDS
81704,SIVA POINT,,FIJI ISLANDS
81705,ROTUMA ISLAND,,BRITISH TRUST TERRITORY
82101,NORTHWEST CAPE,,AUSTRALIA
82301,ALICE SPRINGS,,AUSTRALIA
82401,CHARTERS TOWERS,,AUSTRALIA
82402,CHARLEVILLE,,AUSTRALIA
82403,CLONCURRY,,AUSTRALIA
82404,LONGREACH,,AUSTRALIA
82405,MACKAY,,AUSTRALIA
82406,,,
82407,,,
82408,TORRENS CREEK,,AUSTRALIA
82409,RICHMOND,,AUSTRALIA
82501,BRISBANE,,AUSTRALIA
82502,IPSWICH,,AUSTRALIA
82503,ROCKHAMPTON,,AUSTRALIA
82504,JONDARYAN,,AUSTRALIA
82505,,,
82506,BRISBANE,,AUSTRALIA
82507,BRISBANE,,AUSTRALIA
82601,,,
82602,,,
82603,KOUMAC,,NEW CALEDONIA
82604,,,
82605,OUA TOM,,NEW CALEDONIA
82606,POEMBUT,,NEW CALEDONIA
82607,TONTOUTA,,NEW CALEDONIA
82608,NOUMEA,,NEW CALEDONIA
83101,PERTH,,AUSTRALIA
83401,,,
83402,,,
83403,,,
83404,,,
83405,TOCUMWAL,,AUSTRALIA
83501,,,
83502,BANKSTOWN,,AUSTRALIA
83503,SYDNEY,,AUSTRALIA
83504,COFFS HARBOUR,,AUSTRALIA
83505,,,
83506,,,
83507,,,
83508,WILLIAMTOWN,,AUSTRALIA
83701,AUKKLAND ,,NEW ZEALAND
84401,CAPE GRIM,TASMANIA,AUSTRALIA
84701,KAITORETE SPIT,,NEW ZEALAND
86101,WILKES,,ANTARCTICA
86102,WILKES,,ANTARCTICA
87601,MCMURDO SOUND,,ANTARCTICA
87602,MARBLE POINT,,ANTARCTICA
87603,WILLIAMS FIELD,,ANTARCTICA
87604,MCMURDO STATION,,ANTARCTICA/USA
87701,ADARE,,ANTARCTICA
88701,LIV,,ANTARCTICA
88702,BEARDMORE CAMP,,ANTARCTICA
88703,LITTLE JEANA STATION,,ANTARCTICA
89061,PALMER STATION,,ANTARCTICA
90001,AMUNDSEN-SCOTT,,ANTARCTICA
90002,AMUNDSEN-SCOTT CLEAN AIR FACILITY,,ANTARCTICA
91001,MOBILE WEA UNIT,,
91002,FLETCHER ISLAND T-3,,
91003,"ICE FLOE STATION ""C""",,
91004,"DRIFT STATION ""BRAVO""",,
91101,SOUTHLAND STAR (SHIP),,PACIFIC OCEAN
91102,WELLINGTON STAR (SHIP),,PACIFIC OCEAN
91103,CARLA A HILLS (SHIP),,SOUTH CHINA SEA
91104,CALIFORNIA STAR (SHIP),,PACIFIC OCEAN
91105,GREAT PROMISE (SHIP),,SOUTH CHINA SEA
91201,MU 1,,MOBILE UNIT
91202,MU 2,,MOBILE UNIT
91203,MU 3,,MOBILE UNIT
91204,MU 4,,MOBILE UNIT
91205,MU 5,,MOBILE UNIT
91206,MU 6,,MOBILE UNIT
91207,MU 7,,MOBILE UNIT
91208,MU 8,,MOBILE UNIT
91209,MU 9,,MOBILE UNIT
91210,MU 10,,MOBILE UNIT
91211,MU 11,,MOBILE UNIT
91212,MU 12,,MOBILE UNIT
91213,MU 13,,MOBILE UNIT
91214,MU 14,,MOBILE UNIT
91215,MU 15,,MOBILE UNIT
91216,MU 16,,MOBILE UNIT
91217,MU 17,,MOBILE UNIT
91218,MU 18,,MOBILE UNIT
91219,NOT USED,, 
91220,LECCE 34111,,MOBILE UNIT
92800,KEY BISCAYNE,FL,US
92801,TAMPA BAY AREA WFO,FL,US
92802,NEW PORT RICHEY,FL,US
92803,MIAMI,FL,US
92804,KEY WEST/BOCA CHICA KEY,FL,US
92805,POMPANO BEACH,FL,US
92806,ST PETERSBURG,FL,US
92807,VENICE (PHI),LA,US
92808,NEW SMYRNA BEACH,FL,US
92809,HOLLYWOOD,FL,US
92810,SAND KEY,FL,US
92811,MIAMI BEACH,FL,US
92812,TAMPA,FL,US
92813,ORLANDO,FL,US
92814,ST AUGUSTINE,FL,US
92815,STUART,FL,US
92816,TAMPA,FL,US
92817,THE VILLAGES,FL,US
92818,MIAMI,FL,US
92819,VENICE LORAN,FL,US
92820,WEST PALM BEACH,FL,US
92821,TITUSVILLE ,FL,US
92822,ORMOND BEACH,FL,US
92823,NEW ORLEANS,LA,US
92824,PLANT CITY MUNI AP,FL,US
92825,TAMPA,FL,US
92826,EVERGLADES 5NE,FL,US
92827,SEBRING 23 SSE,FL,US
,148 FT,,
93001,CANON CITY,CO,US
93002,DENVER ,CO,US
93003,DIVIDE,CO,US
93004,DURANGO,CO,US
93005,DURANGO,CO,US
93006,FRASER,CO,US
93007,GUNNISON,CO,US
93008,LAMAR,CO,US
93009,LEADVILLE,CO,US
93010,LIMON,CO,US
93011,MONTE VISTA,CO,US
93012,SALIDA,CO,US
93013,MONTROSE,CO,US
93014,CALHAN,CO,US
93015,CUCHARA DAM,CO,US
93016,DODGE CITY,KS,US
93017,EAST PORTAL,CO,US
93018,ELBERT,CO,US
93019,FORT GARLAND,CO,US
93020,LARKSPUR,CO,US
93021,MONUMENT,CO,US
93022,PUEBLO,CO,US
93023,WALSENBURG,CO,US
93024,WHITE ROCK,CO,US
93025,BLANDING,UT,US
93026,DOUGLAS,AZ,US
93027,ST JOHNS,AZ,US
93028,FORT APACHE,AZ,US
93029,NAVAJO,AZ,US
93030,SWEETWATER,TX,US
93031,GRAND JUNCTION,CO,US
93032,DENVER,CO,US
93033,CARLSBAD,NM,US
93034,HOBBS,NM,US
93035,MARFA,TX,US
93036,CAMP HELE,CO,US
93037,COLORADO SPINGS,CO,US
93038,SPRINGERVILLE,AZ,US
93039,SACRAMENTO PEAK,NM,US
93040,SOCORRO,NM,US
93041,LAS CRUCES,NM,US
93042,DALHART,TX,US
93043,WHITE SANDS ,NM,US
93044,ZUNI,NM,US
93045,TRUTH OR CONSEQUENCES,NM,US
93046,CANADIAN ,TX,US
93047,COLLYER,KS,US
93048,DEER TRAIL,CO,US
93049,DES MOINES,NM,US
93050,KENT,TX,US
93051,MALJAMAR,NM,US
93052,SPRINGER ,NM,US
93053,STRATTON,CO,US
93054,TIJERAS,NM,US
93055,PAXTON SPRINGS,NM,US
93056,GOODLAND,KS,US
93057,GRANTS,NM,US
93058,PUEBLO ,CO,US
93059,MONTE VISTA,CO,US
93060,JALLEN SITE,NM,US
93061,STALLION SITE,NM,US
93062,FRYE SITE,NM,US
93063,SILVER CITY,NM,US
93064,MELROSE,NM,US
93065,USAF ACADEMY,CO,US
93066,WHITE SANDS,NM,US
93067,ENGLEWOOD,CO,US
93068,BROOMFIELD,CO,US
93069,CORTEZ,CO,US
93070,SERI/SOUTH TABLE MTN,CO,
93071,SERI ISOLATION RESEARCH LAB,CO,
93072, ,,
93073,ASPEN,CO,US
93074,CORTEZ-MONTEZUMA,CO,US
93075,MOAB,UT,US
93076,ELKHART,KS,US
93077,TAOS,NM,US
93078,,,
93079,SAFFORD,,
93080,MARFA *,TX,US
93081,SANDERSON *,TX,US
